 1029Ã; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 16; -1; 1; FALSE; FALSE; 117; 0; -1; 117; 0; -1; -1; 
 1030; 0;    191.1;     30.3;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1031Ã; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1034Ã; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 14; -1; 1; FALSE; FALSE; 73; 0; -1; 73; 0; -1; -1; 
 1035; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 16; -1; 1; FALSE; FALSE; 117; 0; -1; 117; 0; -1; -1; 
 1036Ã; 0;     27.8;    821.9;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1037Ã; 0;    693.1;    264.0;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1039Ã; 0;      0.0;      0.0;     27.0;      0.0; 0; 24; 2; 2; -1; 1; FALSE; FALSE; 96; 32768; -1; 96; 32768; -1; -1; 
 1040; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
 1040Ë; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 14; -1; 1; FALSE; FALSE; 73; 0; -1; 73; 0; -1; -1; 
 1041Ã; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 6; -1; 1; FALSE; FALSE; 54; 0; -1; 54; 0; -1; -1; 
 1042Ã; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 7; -1; 1; FALSE; FALSE; 55; 0; -1; 55; 0; -1; -1; 
 1042Ë; 0;    358.0;    608.0;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1044Ã; 0;    198.2;    262.7;      0.0;      0.0; 744; 0; 1; 1; -1; 1; FALSE; FALSE; 89; 0; 0; 89; 0; 0; -1; 
 1045; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 6; -1; 1; FALSE; FALSE; 54; 0; -1; 54; 0; -1; -1; 
 1046; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 14; -1; 1; FALSE; FALSE; 73; 0; -1; 73; 0; -1; -1; 
 1047; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 1; 14; 2; 1; TRUE; TRUE; 22; 8421504; -1; 22; 8421504; -1; 60; 
 1047Á; 0;      0.0;      0.0;      0.0;      0.0; 0; 0; 2; 1; -1; 1; FALSE; FALSE; 68; 32768; 32768; 68; 32768; 32768; -1; 
