 1275Г; 17; 951547; 698290; 951000; 698442; 73; 0; -1; 304 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 14; -1
 1277Н; 21; 955643; 696756; -1; -1; 68; 32768; 32768; 338 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 2; 1; -1
 1285У; 17; 951685; 697741; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 12; 2
 1335У; 23; 955768; 697064; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 1; 1; 12; 2
 2066У; 28; 943372; 691693; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 12; 2
 2082У; 27; 945222; 692156; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 12; 2
 2085У; 28; 941774; 692155; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 12; 2
 2090У; 5; 945973; 692047; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 2; 2
 2093У; 5; 945822; 692950; -1; -1; 68; 32768; 32768; 313 - 24; ; ; -1;      0.0;      0.0;   1649.0;      0.0; 0; 744; ; ; 0; 2; 2; 1; -1
 2100У; 5; 947074; 693247; -1; -1; 117; 0; -1; 312 - 24; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 16; -1
 2111У; 5; 946868; 692268; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 16; 2
 2120; 21; 955131; 695903; -1; -1; 68; 32768; 32768; 316 - 25; ; ; -1;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 2; 1; -1
 2129У; 17; 950471; 698596; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 2; 2; 2
 2132У; 17; 951234; 697240; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 2; 2
 2153У; 18; 954684; 696920; -1; -1; 89; 0; 0; ; ; ; -1;     35.4;     23.0;      0.0;      0.0; 732; 0; ; ; 0; 2; 1; 1; -1
 2158У; 18; 954438; 697816; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 2; 2
 2161У; 20; 955478; 698960; -1; -1; 22; 8421504; -1; ; ; ; 60;      0.0;      0.0;      0.0;      0.0; 0; 0; ; ; 0; 2; 1; 12; 2
